$id$|$scode$|$sname$|$sname_full$|$stype_oilproduct$|$productasvcode$|$createdate$
$11403$|$002389905142$|$Масло Taro Special HT 70 208л$|$Масло моторное для судовых двигателей Taro Special HT 70, затаренное в бочку 208л (185 кг)$|$NPR$|$2389905142$|$2020-11-24 15:26:13.7333333$
$11404$|$002389905143$|$Масло Delo 1000 Marine 30 208л$|$Масло моторное для судовых двигателей Delo 1000 Marine 30, затаренное в бочку 208л (185 кг)$|$NPR$|$2389905143$|$2020-11-24 15:26:13.7333333$
$11405$|$002389905144$|$Масло Delo 1000 Marine 40 208л$|$Масло моторное для судовых двигателей Delo 1000 Marine 40, затаренное в бочку 208л (185 кг)$|$NPR$|$2389905144$|$2020-11-24 15:26:13.7333333$
$11406$|$002389905145$|$Масло Taro 20 DP 40X 208л$|$Масло моторное для судовых двигателей Taro 20 DP 40X, затаренное в бочку 208л (185 кг)$|$NPR$|$2389905145$|$2020-11-24 15:26:13.7333333$
$11407$|$002389905146$|$Масло Taro 30 DP 40X 208л$|$Масло моторное для судовых двигателей Taro 30 DP 40X, затаренное в бочку 208л (185 кг)$|$NPR$|$2389905146$|$2020-11-24 15:26:13.7333333$
$11408$|$002389905147$|$Масло Taro 40 XL 40X 208л$|$Масло моторное для судовых двигателей Taro 40 XL 40X, затаренное в бочку 208л (185 кг)$|$NPR$|$2389905147$|$2020-11-24 15:26:13.7333333$
$11409$|$002389905148$|$Масло Gazpromneft Turbine Oil 32 216,5л$|$Масло турбинное Gazpromneft Turbine Oil 32, затаренное в бочку 216,5л (178 кг)$|$NPR$|$2389905148$|$2020-11-24 15:26:13.7333333$
$11410$|$002389905150$|$Масло Gazpromneft Hydraulic HVLP-10 20л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-10, затаренное в канистру 20л (16,4кг)$|$NPR$|$2389905150$|$2020-11-24 15:26:13.7333333$
$11411$|$002389905151$|$Масло Gazpromneft Hydraulic HVLP-10 50л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-10, затаренное в канистру 50л (41,0 кг)$|$NPR$|$2389905151$|$2020-11-24 15:26:13.7333333$
$11412$|$002389905152$|$Масло GazpromneftHydraulicHVLP-10 216,5л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-10, затаренное в бочку 216,5л (169 кг)$|$NPR$|$2389905152$|$2020-11-24 15:26:13.7333333$
$11413$|$002389905153$|$Масло Gazpromneft Hydraulic HVLP-15 20л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-15, затаренное в канистру 20л (16,8 кг)$|$NPR$|$2389905153$|$2020-11-24 15:26:13.7333333$
$11414$|$002389905154$|$Масло Gazpromneft Hydraulic HVLP-15 50л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-15, затаренное в канистру 50л (42,0 кг)$|$NPR$|$2389905154$|$2020-11-24 15:26:13.7333333$
$11415$|$002389905155$|$Масло GazpromneftHydraulicHVLP-15 216,5л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-15, затаренное в бочку 216,5л (173 кг)$|$NPR$|$2389905155$|$2020-11-24 15:26:13.7333333$
$11416$|$002389905156$|$Масло Gazpromneft Hydraulic HVLP-22 20л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-22, затаренное в канистру 20л (17,2 кг)$|$NPR$|$2389905156$|$2020-11-24 15:26:13.7333333$
$11417$|$002389905157$|$Масло Gazpromneft Hydraulic HVLP-22 50л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-22, затаренное в канистру 50л (43,0 кг)$|$NPR$|$2389905157$|$2020-11-24 15:26:13.7333333$
$11418$|$002389905158$|$Масло GazpromneftHydraulicHVLP-22 216,5л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-22, затаренное в бочку 216,5л (177 кг)$|$NPR$|$2389905158$|$2020-11-24 15:26:13.7333333$
$11419$|$002389905159$|$Масло Gazpromneft Hydraulic HVLP-32 20л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-32, затаренное в канистру 20л (17,4 кг)$|$NPR$|$2389905159$|$2020-11-24 15:26:13.7333333$
$11420$|$002389905160$|$Масло Gazpromneft Hydraulic HVLP-32 50л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-32, затаренное в канистру 50л (43,5 кг)$|$NPR$|$2389905160$|$2020-11-24 15:26:13.7333333$
$11421$|$002389905161$|$Масло GazpromneftHydraulicHVLP-32 216,5л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-32, затаренное в бочку 216,5л (179 кг)$|$NPR$|$2389905161$|$2020-11-24 15:26:13.7333333$
$11422$|$002389905162$|$Масло Gazpromneft Hydraulic HVLP-46 20л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-46, затаренное в канистру 20л (17,6 кг)$|$NPR$|$2389905162$|$2020-11-24 15:26:13.7333333$
$11423$|$002389905163$|$Масло Gazpromneft Hydraulic HVLP-46 50л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-46, затаренное в канистру 50л (44,0 кг)$|$NPR$|$2389905163$|$2020-11-24 15:26:13.7333333$
$11424$|$002389905164$|$Масло GazpromneftHydraulicHVLP-46 216,5л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-46, затаренное в бочку 216,5л (181 кг)$|$NPR$|$2389905164$|$2020-11-24 15:26:13.7333333$
$11425$|$002389905170$|$Масло Gazpromneft Hydraulic HVLP-10 60л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-10, затаренное в канистру 60л (49,2 кг)$|$NPR$|$2389905170$|$2020-11-24 15:26:13.7333333$
$11426$|$002389905171$|$Масло Gazpromneft Hydraulic HVLP-15 60л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-15, затаренное в канистру 60л (50,4 кг)$|$NPR$|$2389905171$|$2020-11-24 15:26:13.7333333$
$11427$|$002389905172$|$Масло Gazpromneft Hydraulic HVLP-22 60л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-22, затаренное в канистру 60л (51,6 кг)$|$NPR$|$2389905172$|$2020-11-24 15:26:13.7333333$
$11428$|$002389905173$|$Масло Gazpromneft Hydraulic HVLP-32 60л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-32, затаренное в канистру 60л (52,2 кг)$|$NPR$|$2389905173$|$2020-11-24 15:26:13.7333333$
$11429$|$002389905174$|$Масло Gazpromneft Hydraulic HVLP-46 60л$|$Масло индустриальное Gazpromneft Hydraulic HVLP-46, затаренное в канистру 60л (52,8 кг)$|$NPR$|$2389905174$|$2020-11-24 15:26:13.7333333$
$11430$|$002389905180$|$Масло И-20А 1000 л$|$Масло индустриальное И-20А, затаренное в контейнер кубовый среднетоннажный 1000л (832 кг)$|$NPR$|$2389905180$|$2020-11-24 15:26:13.7333333$
$11431$|$002389905181$|$Масло ИГП-49 1000л$|$Масло индустриальное ИГП-49, затаренное в контейнер кубовый среднетоннажный 1000л (844 кг)$|$NPR$|$2389905181$|$2020-11-24 15:26:13.7333333$
$11432$|$002389905182$|$Масло ИГП-72 1000л$|$Масло индустриальное ИГП-72, затаренное в контейнер кубовый среднетоннажный 1000л (848 кг)$|$NPR$|$2389905182$|$2020-11-24 15:26:13.7333333$
$11433$|$002389905183$|$Масло ГазпромнефтьРедукторИТД-68 1000л$|$Масло редукторное Газпромнефть Редуктор ИТД-68, затаренное в контейнер кубовый среднетоннажный 1000л (840 кг)$|$NPR$|$2389905183$|$2020-11-24 15:26:13.7333333$
$11434$|$002389905184$|$Масло Газпромнефть РедукторWS-100 216,5л$|$Масло редукторное Газпромнефть Редуктор WS-100, затаренное в бочку 216,5 л (182 кг)$|$NPR$|$2389905184$|$2020-11-24 15:26:13.7333333$
$11435$|$002389905185$|$Масло Газпромнефть РедукторWS-150 216,5л$|$Масло редукторное Газпромнефть Редуктор WS-150, затаренное в бочку 216,5 л (183 кг)$|$NPR$|$2389905185$|$2020-11-24 15:26:13.7333333$
$11436$|$002389905186$|$Масло Газпромнефть РедукторWS-220 216,5л$|$Масло редукторное Газпромнефть Редуктор WS-220, затаренное в бочку 216,5 л (184 кг)$|$NPR$|$2389905186$|$2020-11-24 15:26:13.7333333$
$11437$|$002389905188$|$Масло SibiMotor ВМГЗ 50л$|$Масло гидравлическое всесезонное SibiMotor ВМГЗ, затаренное в канистру 50л (41,1 кг)$|$NPR$|$2389905188$|$2020-11-24 15:26:13.7333333$
$11438$|$002389905189$|$Масло SibiMotor ВМГЗ 216,5л$|$Масло гидравлическое всесезонное SibiMotor ВМГЗ, затаренное в бочку 216,5 л (178 кг)$|$NPR$|$2389905189$|$2020-11-24 15:26:13.7333333$
$11439$|$002389905190$|$Масло Gazpromneft HydraulicHLP-46 1000л$|$Масло индустриальное Gazpromneft Hydraulic HLP-46, затаренное в контейнер кубовый среднетоннажный 1000л (880 кг)$|$NPR$|$2389905190$|$2020-11-24 15:26:13.7333333$
$11440$|$002389906001$|$Масло Компрессор VDL100 кан.20л$|$Масло компрессорное Газпром Компрессор VDL 100, затаренное в канистру 20 л$|$NPR$|$2389906001$|$2020-11-24 15:26:13.7333333$
$11441$|$002389906002$|$Масло Компрессор VDL100 кан.50л$|$Масло компрессорное Газпром Компрессор VDL 100, затаренное в канистру 50 л$|$NPR$|$2389906002$|$2020-11-24 15:26:13.7333333$
$11442$|$002389906003$|$Масло Компрессор VDL100 б.216,5л(183кг)$|$Масло Компрессор VDL100 б.216,5л(183кг)$|$NPR$|$2389906003$|$2020-11-24 15:26:13.7333333$
$11443$|$002389906011$|$Масло Компрессор VDL220 кан.20л$|$Масло компрессорное Газпром Компрессор VDL 220, затаренное в канистру 20 л$|$NPR$|$2389906011$|$2020-11-24 15:26:13.7333333$
$11444$|$002389906012$|$Масло Компрессор VDL220 кан.50л$|$Масло компрессорное Газпром Компрессор VDL 220, затаренное в канистру 50 л$|$NPR$|$2389906012$|$2020-11-24 15:26:13.7333333$
$11445$|$002389906013$|$Масло Компрессор VDL220 б.216,5л(184кг)$|$Масло компрессорное Газпром Компрессор VDL 220, затаренное в бочку 216,5 л (184 кг)$|$NPR$|$2389906013$|$2020-11-24 15:26:13.7333333$
$11446$|$002389906021$|$Масло Компрессор VDL68 кан.20л$|$Масло компрессорное Газпром Компрессор VDL 68, затаренное в канистру 20 л$|$NPR$|$2389906021$|$2020-11-24 15:26:13.7333333$
$11447$|$002389906022$|$Масло Компрессор VDL68 кан.50л$|$Масло компрессорное Газпром Компрессор VDL 68, затаренное в канистру 50 л$|$NPR$|$2389906022$|$2020-11-24 15:26:13.7333333$
$11448$|$002389906023$|$Масло Компрессор VDL68 б.216,5л(181кг)$|$Масло компрессорное Газпром Компрессор VDL 68, затаренное в бочку 216,5 л (181 кг)$|$NPR$|$2389906023$|$2020-11-24 15:26:13.7333333$
$11449$|$002389906031$|$Масло Газпромнефть Гидравлик-46 20л$|$Масло индустриальное Газпромнефть Гидравлик-46, затаренное в канистру 20 л (17,620 кг)$|$NPR$|$2389906031$|$2020-11-24 15:26:13.7333333$
$11450$|$002389906032$|$Масло Газпромнефть Гидравлик-46 216,5л$|$Масло индустриальное Газпромнефть Гидравлик-46, затаренное в бочку 216,5 л (180 кг)$|$NPR$|$2389906032$|$2020-11-24 15:26:13.7333333$
$11451$|$002389906033$|$Масло Газпромнефть Гидравлик-46 50л$|$Масло индустриальное Газпромнефть Гидравлик-46, затаренное в канистру 50 л (44,050 кг)$|$NPR$|$2389906033$|$2020-11-24 15:26:13.7333333$
$11452$|$002389906034$|$Масло Газпромнефть Гидравлик-46 60л$|$Масло индустриальное Газпромнефть Гидравлик-46, затаренное в канистру 60 л (52,860 кг)$|$NPR$|$2389906034$|$2020-11-24 15:26:13.7333333$
$11453$|$002389906040$|$Масло Газпромнефть Гидравлик-100 50л$|$Масло индустриальное Газпромнефть Гидравлик-100, затаренное в канистру 50 л (44,650 кг)$|$NPR$|$2389906040$|$2020-11-24 15:26:13.7333333$
$11454$|$002389906041$|$Масло Газпромнефть Гидравлик-100 20л$|$Масло индустриальное Газпромнефть Гидравлик-100, затаренное в канистру 20 л (17,860 кг)$|$NPR$|$2389906041$|$2020-11-24 15:26:13.7333333$
$11455$|$002389906042$|$Масло Газпромнефть Гидравлик-100 216,5л$|$Масло индустриальное Газпромнефть Гидравлик-100, затаренное в бочку 216,5 л (183 кг)$|$NPR$|$2389906042$|$2020-11-24 15:26:13.7333333$
$11456$|$002389906043$|$Масло Газпромнефть Гидравлик-100 60л$|$Масло индустриальное Газпромнефть Гидравлик-100, затаренное в канистру 60 л (53,580 кг)$|$NPR$|$2389906043$|$2020-11-24 15:26:13.7333333$
